hugo_symbol	Model_Score
TLX3	0.83460945
MGAM	0.83460754
DUSP22	0.8345883
SLC5A1	0.83457994
AFF3	0.83456445
MUC16	0.83456045
TRIM27	0.8345207
ITPR3	0.8344898
KIDINS220	0.8344832
ASPM	0.8344779
MYO1F	0.83446693
DICER1	0.83446574
APOB	0.8344592
BIN2	0.83445716
GRIN2A	0.83445656
BCL9L	0.8344407
NALCN	0.8344389
MUC16	0.83442515
SPP2	0.83442223
AFDN	0.8343952
PIAS2	0.8343843
TUBA8	0.8343836
MAGEC3	0.83437604
LILRA6	0.8343576
SHANK1	0.8343364
EPAS1	0.8342903
FLRT3	0.83428836
EIF4A2	0.83428407
USP9X	0.8341811
BIRC6	0.8341694
SLC8A3	0.8341431
TRHR	0.8341317
MUC16	0.8341214
PLCH2	0.83410156
ZFAND1	0.8340962
DCAF12L2	0.8340864
MUC16	0.83408105
HECW2	0.83407784
SULT1B1	0.8340769
KCNB2	0.83405024
ZEB2	0.8340428
FBXW11	0.83403367
NUMA1	0.8339987
SMARCD2	0.83398056
ZNF773	0.83397776
NEMF	0.833974
RUNX1	0.83396554
RERG	0.8339611
TRIM71	0.83394194
CDH12	0.83392423
NKX2-1	0.83391786
FH	0.8339102
ASPM	0.8339009
GRIN2A	0.83385724
NPHS1	0.8338468
CUBN	0.83384657
CDH10	0.8337789
ZNF521	0.83377665
RADIL	0.8337654
CHMP2B	0.833754
AFF2	0.8337388
BRWD1	0.83373284
CCP110	0.83371836
HIRA	0.8337071
CAPN13	0.8337027
CSMD3	0.8336928
DNMT3B	0.83369076
THOC2	0.8336745
EPRS1	0.83366805
TRPC5	0.8336648
HGF	0.83366066
NECAB1	0.83362633
MARCHF10	0.83359087
RBM10	0.8335876
PAK5	0.8335659
CORIN	0.8335651
RFWD3	0.83354187
FAT3	0.83352935
ATR	0.8334975
PIK3R1	0.8334914
XPO1	0.83347964
CEP70	0.8334656
EPS15	0.83346003
SMARCA2	0.8334476
AFF2	0.8334457
MB21D2	0.833434
DHX36	0.8334267
ACTL6A	0.8334189
TMEM161B	0.8334146
IRS4	0.8334104
CCDC191	0.83340365
PRDM16	0.8333907
PCDHB16	0.8333761
RANBP2	0.8333745
RPL22	0.833369
FAM171B	0.8333665
OMD	0.8333659
CMTR1	0.83335733
CAPZA2	0.8333441
PANK3	0.8333336
UGT2A1	0.833333
FAM47C	0.8333251
ESCO2	0.8333162
PEX5L	0.8333092
GLYATL2	0.8332673
COL4A5	0.83326703
PAX5	0.83324033
TUBA8	0.8332213
TBL1XR1	0.8331969
COL3A1	0.83314586
RBM10	0.8331456
CRLF2	0.8331334
HACE1	0.8331304
FAM214A	0.83311296
PLEKHF2	0.8330948
PDGFRA	0.8330938
SP140	0.8330815
NPAS3	0.8330815
ABCC9	0.8330707
RAD51AP2	0.8330531
ZBTB11	0.83302844
IL2RA	0.83301586
RTL4	0.8330151
POLR2A	0.83299774
FAM78B	0.8329739
SCRN1	0.8329643
IGFBP7	0.83296126
TIAM1	0.83295053
NEK10	0.8329462
CBWD2	0.83294517
DPF1	0.83294356
TRNT1	0.83294314
SETBP1	0.8329277
EIF4A2	0.8329168
CTNNA2	0.83290136
GRXCR2	0.8328959
CYP7B1	0.83289564
MAP3K1	0.83286333
EBF1	0.83285195
USP34	0.832821
TUBA8	0.8327951
MEDAG	0.83279264
CAND1	0.8327607
PPP3CA	0.83272815
PDE3A	0.8327206
ST6GALNAC5	0.83270776
TLR7	0.8326981
NDC1	0.8326534
XYLB	0.8326367
PCDH12	0.8326175
NUAK1	0.832617
F13B	0.8325991
POM121C	0.8325877
LAMA4	0.8325588
TJP1	0.83253455
AGL	0.832531
PCDHB2	0.832531
SYT1	0.8325305
TSHZ3	0.8325233
CRNKL1	0.83251274
PRELP	0.8325105
MTMR14	0.83247894
SOX8	0.83247787
SEMA6D	0.83247507
PLSCR5	0.832458
TMEM94	0.83243793
XCR1	0.8323909
SETMAR	0.8323796
MSANTD3	0.8323655
EXT2	0.8323593
DLL3	0.83235615
FOXJ3	0.83235294
BCL9L	0.8323014
UNC5D	0.8322917
PCDHGA8	0.8322606
MYH1	0.83225554
ACVR1	0.83224994
NCKAP5L	0.8322379
RWDD2B	0.8322373
MYH11	0.83222127
ROS1	0.83220184
COL10A1	0.8321788
VAV1	0.8321529
CDH8	0.83215106
RYR3	0.83214474
CTNNA2	0.8321268
SLC25A36	0.8321229
NRG1	0.83212125
GRB14	0.8321091
PCDHGA9	0.83208215
PCDH15	0.8320562
DCHS1	0.8320487
NDRG1	0.83204204
FETUB	0.832029
SDK1	0.83202875
KCNMB2	0.8320151
UNC13C	0.8319884
DCTN5	0.8319615
SETBP1	0.83192635
GRIN2A	0.831911
CDX2	0.8319104
NID2	0.8318943
HEATR5B	0.83187133
DDX27	0.8318554
EXT2	0.83184904
ATR	0.8318445
PER1	0.83183175
AFF2	0.83182603
TSHR	0.83182526
GABRG1	0.8318166
ITIH2	0.8318146
AMER2	0.8318107
TRIP12	0.83179885
KCNH2	0.831781
KCNMB2	0.83175737
ATP6V1A	0.8317522
DBF4	0.8317259
CTNNA2	0.8317141
KCNK17	0.8317058
IZUMO1R	0.8316858
CSMD3	0.8316458
PPP4C	0.8316431
RPS29	0.83164257
CFAP57	0.83164
HGF	0.83161664
TCP11L1	0.8315885
LRRC4C	0.8315607
CADM1	0.8315309
SLC22A7	0.83151037
LTBP2	0.83150554
DDX3X	0.831499
ZEB1	0.8314699
NES	0.83146083
CIC	0.8314532
MSX1	0.8314498
CPA2	0.8314358
ELMO1	0.8314209
CFAP70	0.83141446
APBA1	0.8313999
MPO	0.8313906
LRIG3	0.83136445
PRDM13	0.8313638
PAPPA2	0.8313617
MRE11	0.8313575
GRIK3	0.8313265
PCDHA4	0.83132297
PCDH7	0.83132017
PRSS16	0.83131474
NETO1	0.8312955
GRIN2A	0.8312828
FAM47A	0.8312752
SLIT2	0.83127475
COL15A1	0.83126277
GRM3	0.83124995
MUC16	0.83124685
MMP9	0.8312422
ADGRA3	0.83124197
APBA2	0.8312409
PALB2	0.8312323
BCO2	0.8312262
CACNA1E	0.83120537
ARHGEF12	0.8311723
NCAPD3	0.8311554
SECTM1	0.83112407
RBM10	0.8311231
ZNF700	0.8311179
PSMD12	0.8310982
KALRN	0.8310891
CHRND	0.83107364
USP6	0.8310718
ATRX	0.83106756
CCSER1	0.8310478
STAB2	0.83103836
ITIH5	0.8310001
TGFBR2	0.8309776
PLCB4	0.83097744
NMNAT2	0.8309531
MRAP2	0.8309419
CASS4	0.8309224
KDR	0.8309182
OTOF	0.83090955
CHRM2	0.8309057
CSMD3	0.8308911
TCERG1L	0.8308688
OSBPL8	0.8308688
TEC	0.8308505
RBM10	0.8308493
MAGEC3	0.8308432
PI16	0.83083856
GATA3	0.83083445
LTBP2	0.8308332
MUC6	0.83082235
UBR5	0.83082163
H1-5	0.8308033
IKBKB	0.83079374
HOXD13	0.8307843
SRGAP3	0.83076924
EPHA7	0.8307679
PDGFRA	0.8307547
SPINK5	0.8307292
ESR1	0.8307106
STK10	0.8307085
CSMD3	0.8307049
STX12	0.83065975
MYH8	0.830657
YAP1	0.83065045
PRAMEF19	0.83064353
L3MBTL4	0.8306327
EBF3	0.8306137
SETDB1	0.8306018
SLC22A6	0.8305911
MYH8	0.8305871
FAT4	0.830565
ANKIB1	0.83056235
CHD5	0.83056164
CLIP1	0.83054847
NPAS2	0.8305164
LATS1	0.8305092
SLC39A12	0.8305058
GJA4	0.8304997
UGGT2	0.8304952
HGF	0.8304936
ANK1	0.83049005
SETD2	0.83044904
TRHR	0.830436
PTPN4	0.83042616
BRWD3	0.8304133
ARHGEF12	0.8303952
ITGA10	0.83038074
CD209	0.83037263
CNKSR2	0.8303693
ATRX	0.8303099
FAM47A	0.83026123
TAF9	0.83023363
F13A1	0.8302268
KIFC1	0.83022535
PPRC1	0.830197
N4BP2L2	0.8301953
RYR2	0.8301835
APC	0.8301792
FAT3	0.8301759
CNTN4	0.83017457
PDGFRB	0.83016896
PANX3	0.8301589
SIRPA	0.8301586
TJP1	0.83014596
OR4N2	0.83012784
RESF1	0.83011574
ING3	0.8301044
FRMD5	0.830104
MSH6	0.8300843
TECTA	0.8300499
ATP10B	0.8300386
LRP1B	0.8300238
UCKL1	0.83002007
CYP2A13	0.83000773
HPSE2	0.83000356
TRIM71	0.83000124
CASP5	0.82999015
CSMD3	0.8299901
EPCAM	0.8299658
REL	0.8299617
DCAF12L2	0.8299608
RSPO2	0.8299527
TSBP1	0.8299376
TUBA4A	0.82992667
PSG8	0.82992053
SPEN	0.8299133
TENM2	0.8298781
CLSTN2	0.829861
GABRG1	0.829849
STAT5B	0.82984304
FADD	0.8298359
OMD	0.82983345
CSMD3	0.8298194
SF3B5	0.82981783
PSMD11	0.8298008
PIWIL3	0.8297809
WDR75	0.829759
BRCA2	0.82974905
IL1RAPL1	0.8297489
MTMR14	0.8297323
GRIA4	0.82970464
MGAT5	0.8297008
FBN2	0.8296582
SOX5	0.8296573
SDK1	0.8296567
MAPK8IP1	0.8296565
IL12RB1	0.82963955
LRRN3	0.8296082
MYL9	0.8295938
FAT3	0.8295821
CCDC24	0.8295662
PHF3	0.8295597
KRT28	0.82955813
TTLL5	0.8295551
LCP1	0.82952964
LCA5L	0.8295048
LRRC8B	0.8295015
METTL18	0.8294771
OR4M1	0.82947254
EML4	0.829465
OPN5	0.82941794
ZNF98	0.82941335
FAM153B	0.82941324
DLX5	0.8294113
ULK1	0.8293975
ALG13	0.8293857
RSPRY1	0.82935065
DNMBP	0.8293449
FIG4	0.8293161
TRANK1	0.8293099
BABAM2	0.82927233
PRKDC	0.8292486
FNBP4	0.829208
CTNNA2	0.829188
NRG1	0.82917
TEC	0.829159
XAB2	0.829157
CEBPG	0.82914656
FSHR	0.82910883
RFX2	0.82908344
SON	0.8290685
EIF2B3	0.8290663
CACNA1D	0.8290505
FAT3	0.82904047
SDHAF2	0.82902855
USP8	0.82898694
NALCN	0.8289824
INPP5B	0.8289652
ACVR2A	0.8289352
DCDC2	0.82891476
SRCAP	0.8289135
ARHGAP35	0.8289085
EVI5	0.8289018
S1PR1	0.82889754
APLP2	0.8288961
CLRN1	0.8288906
AGPAT2	0.82888854
PTX3	0.8288663
ZNF695	0.8288475
EMILIN3	0.8288228
NOS1	0.82882154
C8ORF34	0.82875866
CTNNA2	0.82875204
CHIC2	0.82875013
HIP1	0.8287451
RNF128	0.82873905
FOXO4	0.828736
FAT3	0.82872796
NCOA4	0.82872397
APOBEC3H	0.8287136
MARK1	0.82868993
IGHV2-26	0.8286484
BMP8B	0.8286451
TPR	0.82863075
ATOH1	0.8286225
SUZ12	0.82861483
SLC38A4	0.82860476
ATPSCKMT	0.8286035
PHLPP1	0.8286004
PTPRD	0.8285549
TLX3	0.8285458
TMTC3	0.82854354
MUC16	0.82851785
SECISBP2L	0.8285066
HERC4	0.828506
MYOCD	0.8285041
SLC20A1	0.8284975
CDX2	0.82848734
TLR7	0.82848287
JAK2	0.8284397
R3HDM1	0.8284301
NSD1	0.8284299
FAT1	0.8284282
KLHL20	0.82842714
PTPRD	0.8284241
GRIN2A	0.82841814
ALK	0.8283821
ALOX5	0.8283709
TRPC1	0.8283557
BRINP2	0.828324
SLC12A1	0.82832277
DOK6	0.8283161
PTGES3L-AARSD1	0.82829916
TRIM69	0.8282957
USP9X	0.82829547
ACSS3	0.82828456
KLHL1	0.8282748
PXDNL	0.8282737
OR2T6	0.82825124
SMARCA1	0.8282467
RAG1	0.8282462
KRT39	0.8282317
ASPM	0.828228
DNAI3	0.8282176
SLC39A1	0.82821625
LRP1B	0.8282133
TAF1	0.82820374
ARHGEF12	0.82819664
KCNT2	0.82816815
COL3A1	0.8281376
KLF5	0.8281367
PRDM2	0.8281233
UNC79	0.8281226
TNN	0.8281114
MUC16	0.82808876
KMT2E	0.82808226
CDC42BPB	0.82808214
ASPM	0.82807326
CNTNAP2	0.8280574
ZGRF1	0.8280516
PDE4DIP	0.82804334
FLNA	0.82801616
GALNT6	0.82798946
RNF138	0.8279876
CRX	0.82798386
KCNG1	0.82792175
KRT16	0.82791257
GPR55	0.82789385
FAT1	0.8278913
PLCB4	0.82789004
COL3A1	0.8278831
CLTCL1	0.82784086
GNAS	0.82784027
CTNND2	0.8278208
FAP	0.82780576
PCDHGA3	0.82777894
TSPOAP1	0.82776237
ATP2B2	0.8277618
XCL2	0.8277568
LRIG3	0.8277362
GRIN3A	0.8277361
CDH2	0.82769775
MYH15	0.82768625
ABCA1	0.82766765
CACNA2D4	0.82766354
FNDC1	0.82763827
DVL1	0.82763237
CSDE1	0.8276218
SETD2	0.82759714
PADI3	0.8275924
USP6NL	0.82758117
PIP4P2	0.8275556
RAI14	0.82753485
PTCH1	0.8275335
GPR101	0.8275175
PRKCB	0.82751507
PAK5	0.82750887
WNT5B	0.8274988
PTCHD1	0.82748157
LINS1	0.8274701
SCAF4	0.8274566
EHMT1	0.8274516
MMD2	0.8274368
HCRTR2	0.82742864
NAMPT	0.82741845
GRIN2A	0.8274183
ADRA1A	0.8273735
CUL3	0.8272973
MTMR14	0.82729673
CUBN	0.8272939
GPC5	0.82727456
FANCG	0.8272664
ATP9A	0.82725513
CTNND2	0.8272543
KCNQ5	0.82725406
MUC16	0.82725
RAD21	0.82723683
EPB41L1	0.8272078
TRIM8	0.82718265
ARFIP1	0.82717127
DNMBP	0.8271653
HJURP	0.8271583
ERBB4	0.82712865
CDH11	0.8271059
MECOM	0.82709867
L1CAM	0.82709473
APBA1	0.8270754
ZFAND1	0.82706225
PDE3A	0.827062
HPS6	0.82705426
YTHDC2	0.8270513
LRP1	0.82700735
TEX15	0.8269861
FAM135B	0.82698035
APOBEC3F	0.8269297
RIMS2	0.82692754
MAMLD1	0.82691896
CTNNA2	0.82690156
UBR5	0.8268943
SLC17A8	0.8268786
AFF4	0.82686734
LIFR	0.82686687
PREX1	0.8268089
NUMA1	0.8268026
OPRL1	0.8267801
AFDN	0.8267507
RTRAF	0.8267168
C20ORF194	0.8267118
FIGN	0.82671165
ADGRB3	0.8267109
ZNRF3	0.82670426
ALG9	0.8266717
BBX	0.8266617
NFRKB	0.8266612
CLCNKB	0.8266525
AKT1	0.8266382
CXCR4	0.8266358
COPA	0.82662374
TET3	0.82660306
DNMT3A	0.8265939
KCNA4	0.8265891
UBE2D3	0.8265884
ULK4	0.82655144
CDK12	0.8265357
SGO1	0.82646585
HEATR5B	0.82645917
PKP2	0.8264578
PTCHD4	0.82644904
CHL1	0.8264426
ATRX	0.82643914
TMEM63B	0.8264171
FAM47C	0.82641065
GPC5	0.826409
SCG2	0.8264041
ROS1	0.82638913
PTPRT	0.82637024
CDH7	0.82636184
GRIN2A	0.8263395
KLHL14	0.8263394
ZNF213	0.8263189
RTCA	0.8263078
COL3A1	0.82630646
CBFA2T3	0.8263016
CNTNAP2	0.82629436
COL3A1	0.82629216
LYST	0.8262884
C6ORF118	0.8262726
ZNF706	0.82623214
PAPPA2	0.82621133
MUC16	0.82620317
SLC39A12	0.8261884
ZC2HC1C	0.8261798
CTNNA2	0.82616276
EPCAM	0.8261609
TAF5L	0.82615805
TET1	0.8261438
MSH6	0.8261328
SETBP1	0.8261121
RXRG	0.826107
RSPO2	0.82610667
XDH	0.82609415
GRM3	0.8260815
DUOX2	0.82605314
ASTN1	0.82605004
SYNPO2	0.8260491
CNTNAP2	0.82604504
CST9L	0.8260392
NCKAP5	0.82603395
OGDHL	0.82603383
MUC16	0.8260244
SRP9	0.8259987
MAGI2	0.8259844
TGFA	0.82598174
DUSP14	0.8259653
RSPO2	0.82596236
FCGBP	0.82593715
MUC16	0.825922
YWHAE	0.825901
RET	0.82590044
CTNNA2	0.8258923
MAP1S	0.8258734
STAB2	0.82587034
LMO1	0.8258636
RBM10	0.82586133
DAGLA	0.8258561
DNAH5	0.8258548
KLHL32	0.8258514
RNF220	0.8258374
TRIM43	0.8258251
FER1L6	0.82574856
TGM1	0.8257463
BRINP3	0.82574224
TJP1	0.82573617
HS3ST3A1	0.8257267
ZNF221	0.82572526
MAEA	0.825706
KMT2D	0.8256945
KDM1A	0.8256664
PARP9	0.8256647
RSPO2	0.8256141
TP53INP2	0.8256113
ADORA2A	0.8256067
NDRG1	0.82558167
CDH1	0.8255794
PTPRD	0.82557493
EPHA7	0.8255724
IL31RA	0.8255718
SLIT2	0.82556313
SLC6A15	0.8255631
ABO	0.82555157
KCND1	0.82551426
CDH10	0.8255006
CDK17	0.8254706
DCAF1	0.82542694
RFWD3	0.82540596
CTSF	0.82539296
ARHGAP36	0.8253906
PPM1D	0.82538813
MSH6	0.8253854
WDR35	0.82536197
SOBP	0.8253588
SLC9C1	0.82535267
COL28A1	0.82534873
SLC38A10	0.8253255
EPHB1	0.8253133
NRCAM	0.8252929
SOX6	0.8252757
GLI1	0.8252457
ASH2L	0.8252424
FAT3	0.8252327
CSMD3	0.8251921
PEAK1	0.825189
CSE1L	0.8251854
CDYL2	0.8251817
TET1	0.8251742
TUBA1C	0.8251536
KAT14	0.8251365
OSM	0.8251128
MACF1	0.8251077
CHM	0.8251021
MED12	0.82510096
ARID2	0.8250999
CDK16	0.8250893
TBCD	0.8250807
FZD4	0.8250699
TIMM17B	0.82506907
ZFHX3	0.825057
LINS1	0.8250397
ZNF516	0.8250326
PDE2A	0.82502025
CIC	0.8250101
HUWE1	0.82499
PADI6	0.82495415
PIK3R1	0.824952
BECN1	0.82494485
EFCAB1	0.8249107
SYNE2	0.82491016
RSPO2	0.8249085
MUC3A	0.82490283
GPHN	0.8248882
ATN1	0.8248788
KCNJ6	0.82485986
HSF2	0.82485974
ZNF341	0.8248406
IMMT	0.82483447
EPG5	0.8248217
LRP1B	0.8247879
MAST4	0.8247763
EPHA7	0.8247545
ATRX	0.8247533
SERTM1	0.82474744
ZBTB2	0.82472414
TRIM9	0.82470495
BCL9L	0.82465625
FOXF1	0.8246549
TET1	0.82464975
PRKD1	0.82463497
TET1	0.8246245
ZIC4	0.8246237
SLC39A12	0.8246155
KMT2C	0.82460356
FAM180A	0.82459307
ZDHHC14	0.8245381
CNTN2	0.8245313
KIR3DL2	0.8245309
AP1S1	0.82451576
NPAT	0.82451576
VCL	0.8244939
CDK12	0.8244222
JMJD1C	0.82441664
GPBP1L1	0.8244114
NTN4	0.8243976
CSMD3	0.82438016
FBXW9	0.8243716
CSMD3	0.82436633
FSD2	0.8243661
C11ORF71	0.82435906
PAXIP1	0.8243506
LOXL3	0.82428837
PKHD1L1	0.8242838
ZNF100	0.8242427
UGCG	0.8242209
TMEM132B	0.8242159
GRIN2A	0.8241975
UNC5B	0.8241837
CRAMP1	0.82417554
HNRNPA2B1	0.8241645
SUZ12	0.8241582
NFATC2	0.82415736
YLPM1	0.8240588
ANK2	0.8240392
ABL1	0.8240364
NAV1	0.8240346
PCDHGC5	0.8240211
CTTNBP2NL	0.8240199
SMOC1	0.824018
MAP1B	0.82401717
SLC4A2	0.82401574
ANO4	0.82399654
PTPRZ1	0.8239929
TTC33	0.8239595
PPT1	0.82392025
FRAS1	0.82391536
CANX	0.8239118
EPHA7	0.8239037
ATP2B3	0.82390094
GSDMD	0.8238974
PPIL2	0.82389426
GREB1	0.8238813
F13B	0.8238723
EPHB4	0.823858
INTS13	0.8238076
FAM47B	0.8237885
EPHA7	0.82378113
MATN1	0.8237808
RTL9	0.8237697
PAEP	0.82376456
HRH4	0.823743
BMPR2	0.8237415
TLR4	0.8237396
KMT2C	0.82373685
CDH1	0.8237321
SRP68	0.82368463
RAD21	0.823663
ADAT2	0.82364774
PRR16	0.8236382
LINGO2	0.8236351
DCLK3	0.8236245
PTGR1	0.8236226
ALK	0.82362115
B3GNT3	0.82359874
TM2D2	0.82359767
RELN	0.8235927
CFAP47	0.82359195
IRX2	0.82356864
MGA	0.8235378
TSHR	0.8235285
STK32B	0.8235257
CDX2	0.8235238
SHF	0.8235197
GCG	0.8235001
LEF1	0.82348144
DGKB	0.82343525
PRSS8	0.8234149
DROSHA	0.82341164
THOC2	0.8234081
AKR1B1	0.8234022
SLC8A1	0.82339585
CACUL1	0.8233914
COL3A1	0.82338643
MUC16	0.8233818
MUC16	0.8233806
PAX7	0.82336366
RBM24	0.82332355
ECT2L	0.82331663
MAGED2	0.82330924
HS3ST4	0.8233073
EDNRB	0.8233061
MYO6	0.823294
USP1	0.8232894
EPHA3	0.8232886
TNRC18	0.8232824
MLLT3	0.82326424
TUBA1A	0.82326305
RABEP1	0.82325864
ATP2C2	0.823251
CSMD3	0.8232428
FBXL7	0.82324266
SHCBP1L	0.8232308
NCOR2	0.8232112
PCCA	0.8232019
PHKG1	0.82318896
PALB2	0.82318866
RRP15	0.8231744
AMPH	0.82317066
MSH6	0.8231565
SEMA5B	0.8231433
ATRX	0.82313764
LMX1B	0.82312775
MFSD8	0.82312214
OR10A3	0.8231198
ARHGAP6	0.8231119
LRFN2	0.8231004
NPAP1	0.8230915
TSNAX	0.82308996
FAM241A	0.82306826
CNTNAP2	0.8230634
MGAT5	0.82303274
CTNND2	0.82302284
CDKN2C	0.8230159
ARHGEF10	0.8229908
BMP5	0.82297605
MYH7	0.8229706
ZFYVE21	0.82296884
HIP1	0.8229634
CNOT6L	0.8229575
OCA2	0.82295144
DIAPH2	0.8229423
MICU3	0.8229321
AMER1	0.822919
FBXL7	0.82290494
POLE	0.8228966
NFATC4	0.82288384
CSMD3	0.82286406
INSRR	0.822858
UBR5	0.82285774
PLXNA1	0.8228562
THOC2	0.82285386
DAB2IP	0.822845
ASPM	0.82284033
ANK1	0.8228334
PTPRK	0.82280207
TIA1	0.82274497
NRG3	0.82273304
SEMA5A	0.82272726
FAM47A	0.8227232
ZNF804B	0.8227104
KPRP	0.82270944
CSMD3	0.82270616
SLC9A2	0.82268256
SAP30BP	0.8226611
RRAS2	0.82265913
KCNB2	0.822628
BIRC6	0.8226076
NLRP3	0.8226005
DPYD	0.82259023
RBM33	0.8225887
MUC16	0.8225371
CR2	0.82253015
BCORL1	0.8225276
PTPRD	0.8225197
PRR27	0.822518
MAGEB16	0.8225086
TPM4	0.82250553
RXRG	0.8224699
CFH	0.8224633
PTK2B	0.8224591
PLCL1	0.82244784
PRICKLE2	0.82243586
BPTF	0.82241833
STAG2	0.82241833
ZEB1	0.82240427
CDH8	0.8224015
NUP155	0.82239527
RGS7	0.82234186
DCUN1D2	0.82232773
PELO	0.82230926
GPCPD1	0.8223012
PLPPR4	0.82229376
CFAP54	0.82229245
ANKRD17	0.8222908
OBSCN	0.8222723
CCDC63	0.82225806
RET	0.8222432
SNRNP200	0.8222411
BLVRB	0.8222361
UNC5B	0.8222186
RAG1	0.8222058
C6	0.82219845
CTNND2	0.82217866
MAPRE2	0.8221686
ZNF451	0.8221648
EHD3	0.82216024
CMAS	0.82210815
LRRC36	0.8220971
POLR3B	0.82209677
BCOR	0.82208705
COLGALT2	0.8220584
ADAMTS1	0.8220426
ZFHX3	0.822011
GLRA3	0.82200634
ARFGEF1	0.82199866
HIVEP1	0.8219843
TSPAN19	0.8219813
CALD1	0.8219713
TUBA1A	0.8219286
SHPRH	0.821924
GPLD1	0.82192117
EXOSC3	0.82191354
PRPSAP1	0.8219131
HNF4A	0.8219098
ZNF804A	0.8218956
E2F8	0.8218832
AGBL2	0.82186764
LRP1B	0.8218654
MECOM	0.8218589
OXSM	0.8218557
DGKG	0.821847
FUT5	0.821833
GALR1	0.82182527
COL3A1	0.8218214
NSD3	0.82181925
MUC16	0.8218176
STAT1	0.82176614
PPP2R5C	0.8217643
TRHDE	0.82175076
PIK3R1	0.82173795
CLK2	0.82172257
FOXN4	0.8217218
MAML2	0.8217156
VEZT	0.8216836
ZNF384	0.82167006
METAP1D	0.8216686
DCX	0.8216549
SRCAP	0.82164043
LSAMP	0.8216038
TRIM3	0.821587
ARL14EP	0.8215736
CHUK	0.8215552
GRIN2A	0.82155454
KALRN	0.8215469
BCORL1	0.82154554
IL23R	0.82154214
PTCH1	0.8215414
NUP214	0.82146335
FAM47C	0.82144475
IFI44L	0.82143915
CCDC141	0.82141936
LRP1B	0.82141685
SLC44A5	0.8214036
ZNF521	0.8213917
CDH9	0.82139015
YBX2	0.82138723
CAAP1	0.8213781
SRGAP3	0.8213692
CTNND2	0.82135534
SLC45A1	0.8213534
TMPRSS6	0.8213497
SATL1	0.8213497
NAA38	0.8213497
MICAL2	0.82132983
GLP1R	0.8213197
CSMD3	0.8213173
CTNND2	0.8213146
IL3RA	0.8213074
TFDP2	0.8213047
EBF3	0.8213019
YARS2	0.82127964
PNPLA6	0.8212563
OPRL1	0.8212302
NT5DC3	0.8212236
EIF3E	0.8212206
B3GALT4	0.821193
GRM8	0.8211856
CHL1	0.8211812
TTN	0.82115865
CPO	0.8211581
KDM1A	0.82114697
FLNA	0.8211299
TTN	0.82112825
ELOVL2	0.82111907
DSG1	0.8210895
HMCN1	0.8210847
ATP2A1	0.82103825
CHD9	0.8210126
KIF21A	0.8210107
PLCB4	0.8209934
MGAT4C	0.820987
PITPNM3	0.8209849
SRCAP	0.82096744
MYH6	0.820946
FLG2	0.82094073
PTPRK	0.8209254
KDM1A	0.8209195
NCKIPSD	0.8209097
PPL	0.82089674
LAMP2	0.8208797
HIVEP2	0.8208797
TAAR9	0.8208772
IGF2R	0.82087386
STAG2	0.82085586
PCDH11Y	0.82084936
AKAP3	0.8208468
CAMTA2	0.82083356
DCAF12L2	0.82082665
EIF2S3	0.82082456
GRIN2A	0.8208237
INPPL1	0.820814
AGER	0.82080925
MALSU1	0.82080466
GRIK2	0.82078683
CYP11B2	0.8207816
HJV	0.82077974
KCTD7	0.8207581
HUWE1	0.820719
PDK3	0.82071465
PTPRD	0.8207103
PCIF1	0.8206701
COL9A1	0.82065946
PPP4R4	0.82065624
GRAMD1B	0.82064426
MYO9A	0.8206165
FAM47A	0.8206064
NRCAM	0.8206047
AKAP9	0.8205817
THBS2	0.82057995
RELB	0.8205775
ATRX	0.82055193
SEC14L2	0.820542
CLVS1	0.82053596
PTPRT	0.8205223
SMC1A	0.8204952
KCNA6	0.8204922
PTPRD	0.8204466
IL7R	0.820438
KCNA4	0.8204365
KRTAP10-5	0.8204274
ERC1	0.82040596
FAT3	0.8203691
SLC4A10	0.82036346
IQSEC2	0.8203246
CTNND2	0.82025456
SEPHS1	0.82024187
ERCC3	0.8202182
MAP3K7CL	0.8201984
TBC1D14	0.82019156
ROBO2	0.82018465
ZNF836	0.82016
SORCS1	0.82015765
SATB2	0.820114
SLC45A4	0.8201084
WDR91	0.82010674
PCMTD1	0.82010645
SEZ6L	0.82008165
GPR84	0.8200698
IL7R	0.8200654
FGD5	0.8200595
IKZF1	0.82004535
EPHA3	0.8200436
GUCY2D	0.82003415
UBE3C	0.8200324
LAD1	0.8200129
SDK2	0.8200084
POU6F2	0.8200036
STK17B	0.8199716
FAT1	0.8199011
DISP3	0.81989694
CAPN3	0.819877
ATRX	0.81986064
NONO	0.8198508
PRDX3	0.8198483
ITIH1	0.8198321
RRM2	0.81981885
ADAMTS3	0.8198143
LCN15	0.81979597
MMUT	0.8197868
MYO18A	0.8197595
CNMD	0.819746
CHD2	0.8197444
ACACB	0.8197423
ALDH3B2	0.8197267
ABAT	0.8197258
NEXMIF	0.81968296
PTPRT	0.8196814
BCLAF3	0.8196804
MEIS1	0.8196751
LRP1B	0.81966907
OXR1	0.8196552
EBF2	0.81962216
PBX1	0.81961167
INSRR	0.8196077
H2AC13	0.81960535
RIMS4	0.8195796
HECA	0.8195765
LZTR1	0.8195701
SSU72	0.8195487
SKAP2	0.81954443
FRYL	0.8195375
MGAT3	0.81953585
UNC5C	0.8195267
GRIN2A	0.8195168
CTSK	0.81951606
CDCA3	0.81950945
SUPT6H	0.81949484
KLHL15	0.8194618
RYR2	0.8194583
